Year,Male Life Expectancy at Birth,Female Life Expectancy at Birth
1954,47.328,50.592
1954,47.378,50.77
1954,48.017,54.299
1954,48.029,51.189
1954,48.237,49.245
1954,48.373,48.14
1954,48.639,51.826
1954,48.951,53.127
1954,49.042,53.326
1954,49.205,55.421
1954,49.251,53.001
1954,49.301,55.982
1954,49.303,58.173
1954,49.344,53.919
1954,49.351,54.285
1954,49.468,57.52
1954,49.513,54.34
1954,49.525,57.405
1954,49.59,52.333
1954,49.627,54.171
1954,49.642,53.305
1954,49.753,51.851
1954,49.766,53.516
1954,49.77,55.628
1954,49.821,53.29
1954,49.851,54.402
1954,50.029,54.359
1954,50.163,58.29
1954,50.31,51.753
1954,50.553,50.455
1954,50.881,52.898
1954,50.989,55.066
1954,50.99,53.436
1954,51,55.215
1954,51.12,56.488
1954,51.232,57.154
1954,51.28,53.885
1954,51.286,56.19
1954,51.463,53.272
1954,51.463,58.807
1954,51.486,55.918
1954,51.554,56.008
1954,51.632,55.236
1954,52.093,55.706
1954,52.152,53.63
1954,52.321,53.798
1954,52.362,61.781
1954,52.62,55.691
1954,52.849,58.292
1954,52.978,56.994
1954,53.091,56.688
1954,53.359,57.353
1954,53.541,62.365
1954,53.622,58.218
1954,53.63,57.573
1954,54.065,57.335
1954,54.405,58.5
1954,54.525,68.845
1954,54.646,59.301
1954,54.696,57.303
1954,54.895,59.634
1954,54.895,63.194
1954,55.028,58.537
1954,55.074,58.004
1954,55.1,58.8
1954,55.243,58.519
1954,55.418,57.849
1954,55.431,59.639
1954,55.52,49.035
1954,55.683,58.93
1954,55.754,59.316
1954,56.019,60.928
1954,56.094,64.487
1954,56.125,60.706
1954,56.331,61.342
1954,56.346,60.517
1954,56.437,65.163
1954,56.833,58.378
1954,57.001,59.576
1954,57.102,63.134
1954,57.297,60.175
1954,57.345,63.381
1954,57.385,66.76
1954,57.891,62.716
1954,58.166,61.275
1954,58.234,61.029
1954,58.451,60.609
1954,58.475,64.005
1954,58.85,63.877
1954,59.063,65.624
1954,59.222,64.133
1954,59.294,64.561
1954,59.411,66.714
1954,59.448,64.784
1954,59.643,63.38
1954,59.827,63.367
1954,60.001,63.458
1954,60.061,69.218
1954,60.114,62.315
1954,60.268,66.034
1954,60.442,65.919
1954,60.558,63.799
1954,60.869,64.568
1954,61.142,67.363
1954,61.194,64.351
1954,61.246,65.434
1954,61.893,65.367
1954,62.465,66.568
1954,62.602,68.035
1954,62.661,66.15
1954,62.72,67.064
1954,62.724,65.579
1954,62.886,68.998
1954,62.89,68.044
1954,63.185,66.763
1954,63.414,68.982
1954,63.442,67.354
1954,63.459,68.387
1954,63.497,67.288
1954,63.524,68.884
1954,63.598,69.101
1954,63.6,69.815
1954,63.664,71.094
1954,64.225,70.649
1954,64.495,69.885
1954,64.638,69.036
1954,64.747,68.742
1954,64.936,68.374
1954,64.946,68.838
1954,64.989,72.41
1954,65.032,71.217
1954,65.365,70.085
1954,65.475,70.565
1954,65.49,70.402
1954,65.781,69.876
1954,65.806,71.033
1954,66.063,68.698
1954,66.108,71.134
1954,66.458,69.699
1954,66.573,72.695
1954,66.632,72.674
1954,66.671,72.46
1954,66.921,72.872
1954,67.1,69.599
1954,67.114,71.647
1954,67.177,72.788
1954,67.332,72.795
1954,67.414,72.805
1954,67.5,72.57
1954,67.545,72.698
1954,67.58,72.299
1954,67.713,72.888
1954,68.004,72.852
1954,68.914,74.433
1954,69.891,72.808
1954,70.858,73.87
1954,70.959,73.835
1954,70.975,75.523
1954,71.334,75.093
1955,,
1955,28.478,29.793
1955,28.931,32.229
1955,29.277,30.646
1955,29.929,34.627
1955,30.143,33.881
1955,30.464,33.107
1955,30.579,32.39
1955,30.753,35.979
1955,31.814,33.946
1955,32.352,35.222
1955,32.972,36.482
1955,33.008,37.07
1955,33.492,35.145
1955,33.6,35.387
1955,34.645,38.417
1955,34.747,37.112
1955,35.089,38.275
1955,35.419,38.848
1955,35.453,37.908
1955,35.468,37.752
1955,35.702,36.663
1955,35.703,38.754
1955,35.706,37.07
1955,35.86,40.143
1955,35.931,38.482
1955,36.079,38.647
1955,36.367,37.602
1955,37.217,40.656
1955,37.27,40.098
1955,37.313,40.012
1955,37.533,43.892
1955,37.594,38.317
1955,37.668,38.226
1955,37.916,40.638
1955,38.037,40.283
1955,38.055,40.072
1955,38.26,43.331
1955,38.431,41.212
1955,38.547,40.791
1955,38.734,38.528
1955,38.754,41.225
1955,38.804,42.17
1955,38.959,42.014
1955,38.964,42.341
1955,38.97,43.58
1955,39.094,41.973
1955,39.31,41.586
1955,39.512,40.773
1955,39.524,43.379
1955,39.773,43.779
1955,39.901,41.797
1955,39.921,43.727
1955,40.029,43.508
1955,40.046,43.353
1955,40.072,41.407
1955,40.285,43.486
1955,40.296,42.353
1955,40.388,43.264
1955,40.417,42.715
1955,40.836,42.016
1955,40.865,44.713
1955,40.928,43.434
1955,41.017,43.814
1955,41.145,42.09
1955,41.176,45
1955,41.34,46.12
1955,41.699,40.674
1955,41.73,44.638
1955,41.786,38.961
1955,41.804,47.819
1955,41.835,44.032
1955,41.903,44.876
1955,42.07,45.756
1955,42.156,40.186
1955,42.182,41.559
1955,42.293,46.293
1955,42.517,44.685
1955,42.521,46.031
1955,42.621,46.838
1955,42.773,46.805
1955,42.837,45.853
1955,43.421,42.005
1955,43.483,49.942
1955,43.55,44.145
1955,43.6,47.753
1955,43.68,42.539
1955,43.723,45.175
1955,43.743,44.76
1955,43.785,47.014
1955,44.016,47.472
1955,44.133,42.594
1955,44.188,46.38
1955,44.229,51.109
1955,44.669,49.534
1955,44.673,49.718
1955,44.87,47.513
1955,44.912,45.689
1955,45.082,47.316
1955,45.131,50.426
1955,45.162,50.066
1955,45.263,48.672
1955,45.302,49.42
1955,45.342,52.088
1955,45.386,47.34
1955,45.431,48.096
1955,45.449,49.099
1955,45.781,48.13
1955,46.073,51.769
1955,46.501,48.151
1955,46.507,47.034
1955,46.617,50.378
1955,46.665,50.563
1955,46.738,48.841
1955,46.841,44.326
1955,46.997,49.148
1955,47.054,51.234
1955,47.128,50.939
1955,47.323,51.974
1955,47.452,50.565
1955,47.454,49.206
1955,47.509,55.459
1955,47.55,49.16
1955,47.795,52.856
1955,48.201,50.58
1955,48.41,56.344
1955,48.418,51.404
1955,48.508,54.906
1955,48.512,51.773
1955,48.563,51.811
1955,48.64,52.02
1955,48.728,48.57
1955,49.006,52.184
1955,49.224,53.375
1955,49.364,51.451
1955,49.367,58.308
1955,49.42,51.655
1955,49.521,51.128
1955,49.569,53.918
1955,49.641,53.406
1955,49.84,54.741
1955,49.859,57.596
1955,49.892,55.697
1955,49.916,54.513
1955,50.014,54.851
1955,50.104,54.638
1955,50.276,58.71
1955,50.541,54.322
1955,50.564,52.648
1955,50.573,55.225
1955,50.634,53.206
1955,50.701,54.999
1955,50.779,54.132
1955,50.977,51.327
1955,51.125,56.668
1955,51.273,55.117
1955,51.546,55.272
1955,51.66,59.09
1955,51.671,55.9
1955,51.99,55.663
1955,52.122,53.988
1955,52.158,56.903
1955,52.487,62.049
1955,52.609,57.044
1955,52.621,58.374
1955,52.691,54.297
1955,52.715,56.815
1955,52.77,56.455
1955,52.777,54.448
1955,52.798,56.913
1955,52.813,54.162
1955,52.904,59.82
1955,52.931,57.843
1955,53.093,58.672
1955,53.627,57.606
1955,54.019,58.687
1955,54.105,62.793
1955,54.107,58.047
1955,54.638,58.281
1955,54.751,68.953
1955,54.85,57.988
1955,55.143,59.872
1955,55.318,63.328
1955,55.373,58.893
1955,55.471,58.536
1955,55.522,58.68
1955,55.603,58.235
1955,55.703,58.524
1955,55.824,59.619
1955,55.919,58.497
1955,56.297,62.567
1955,56.383,52.823
1955,56.448,61.197
1955,56.469,61.4
1955,56.5,65.095
1955,56.571,61.498
1955,56.795,61.164
1955,56.933,61.609
1955,57.024,60.294
1955,57.13,61.729
1955,57.203,58.532
1955,57.295,63.585
1955,57.394,60.002
1955,57.702,59.751
1955,57.921,67.37
1955,58.108,63.156
1955,58.173,64.21
1955,58.315,62.207
1955,58.347,66.816
1955,58.523,61.346
1955,58.718,63.931
1955,58.727,64.171
1955,58.825,62.038
1955,58.917,64.158
1955,59.387,61.825
1955,59.572,63.531
1955,59.754,65.054
1955,59.772,65.846
1955,59.833,65.058
1955,60.336,66.837
1955,60.482,63.93
1955,60.504,64.508
1955,60.514,63.857
1955,60.656,67.702
1955,60.748,63.852
1955,60.809,66.415
1955,60.938,69.744
1955,61.11,68.007
1955,61.148,64.123
1955,61.683,65.713
1955,61.97,68.353
1955,62.57,64.923
1955,62.781,67.225
1955,62.877,69.067
1955,63.13,66.555
1955,63.167,68.649
1955,63.538,65.787
1955,63.614,67.766
1955,63.773,71.439
1955,63.799,70.04
1955,63.832,68.869
1955,63.837,70.658
1955,63.903,69.182
1955,64.04,69.484
1955,64.041,69.624
1955,64.226,67.553
1955,64.272,68.192
1955,64.354,68.875
1955,64.562,70.361
1955,64.652,67.345
1955,64.942,68.783
1955,64.958,68.866
1955,64.973,69.952
1955,65.189,72.454
1955,65.228,71.543
1955,65.421,69.396
1955,65.798,70.657
1955,65.825,69.811
1955,65.927,71.238
1955,65.967,68.204
1955,66.008,71.293
1955,66.084,70.358
1955,66.329,71.555
1955,66.483,69.649
1955,66.58,72.804
1955,66.637,72.791
1955,66.76,72.605
1955,66.853,71.496
1955,67.339,73.251
1955,67.374,72.773
1955,67.476,73.198
1955,67.502,72.621
1955,67.513,72.883
1955,67.59,69.959
1955,67.616,73.403
1955,67.7,72.346
1955,68.115,73.514
1955,68.132,72.99
1955,70.237,75.943
1955,70.388,73.461
1955,70.488,75.714
1955,70.942,74.088
1955,71.047,74.147
1955,71.533,75.343
1956,,
1956,28.604,30.163
1956,29.239,32.543
1956,29.748,31.153
1956,30.041,34.711
1956,30.074,35.402
1956,30.531,34.396
1956,30.86,33.513
1956,30.942,32.752
1956,31.937,34.161
1956,32.729,35.695
1956,33.423,37.465
1956,33.79,37.115
1956,33.797,35.631
1956,34.186,36.147
1956,34.808,37.177
1956,34.86,38.59
1956,35.489,38.682
1956,35.505,37.982
1956,35.619,38.97
1956,35.644,37.967
1956,35.835,36.687
1956,35.881,39.057
1956,36.096,37.549
1956,36.227,40.542
1956,36.331,38.864
1956,36.598,37.773
1956,37.023,39.677
1956,37.111,40.571
1956,37.343,38.803
1956,37.54,43.746
1956,37.609,40.511
1956,37.657,40.432
1956,37.785,38.248
1956,37.833,38.705
1956,38.233,41.027
1956,38.429,40.469
1956,38.456,40.753
1956,38.741,41.12
1956,38.758,41.629
1956,38.895,43.828
1956,38.988,42.648
1956,39.089,41.546
1956,39.145,38.922
1956,39.195,42.308
1956,39.348,42.765
1956,39.745,44.186
1956,39.893,43.789
1956,39.951,42.831
1956,39.961,42.198
1956,40.07,44.06
1956,40.204,44.096
1956,40.34,42.208
1956,40.533,43.067
1956,40.534,44.166
1956,40.564,43.493
1956,40.568,44.318
1956,40.623,43.971
1956,40.632,42.679
1956,40.905,43.224
1956,41.114,43.547
1956,41.232,44.028
1956,41.325,42.582
1956,41.499,45.315
1956,41.791,42.739
1956,42.206,43.534
1956,42.213,47.056
1956,42.361,46.112
1956,42.432,45.419
1956,42.484,45.312
1956,42.556,40.637
1956,42.622,45
1956,42.627,41.847
1956,42.654,48.612
1956,42.712,39.816
1956,42.747,42.043
1956,42.961,46.879
1956,43.083,47.348
1956,43.087,45.28
1956,43.119,46.138
1956,43.174,46.555
1956,43.415,47.28
1956,43.831,42.46
1956,43.907,44.958
1956,43.962,48.2
1956,44.021,44.676
1956,44.092,42.999
1956,44.208,47.514
1956,44.243,45.754
1956,44.473,43.004
1956,44.651,48.014
1956,44.698,46.925
1956,44.758,51.859
1956,44.766,51.239
1956,45.026,49.861
1956,45.083,47.736
1956,45.274,46.099
1956,45.38,50.421
1956,45.616,47.886
1956,45.721,50.636
1956,45.734,50.975
1956,45.88,47.862
1956,45.891,50.091
1956,46.002,49.665
1956,46.027,49.58
1956,46.035,48.743
1956,46.241,48.503
1956,46.395,53.087
1956,46.44,52.089
1956,46.846,50.883
1956,47.013,48.673
1956,47.189,50.991
1956,47.201,49.322
1956,47.674,51.497
1956,47.685,48.359
1956,47.765,50.393
1956,47.897,55.867
1956,48.091,52.794
1956,48.255,50.553
1956,48.317,53.296
1956,48.395,51.539
1956,48.409,46.026
1956,48.438,48.668
1956,48.523,56.554
1956,48.652,50.207
1956,48.732,52.939
1956,49.006,52.319
1956,49.028,55.49
1956,49.152,51.987
1956,49.458,58.442
1956,49.573,52.751
1956,49.612,52.879
1956,49.653,53.793
1956,49.721,53.181
1956,49.889,51.125
1956,50.037,55.856
1956,50.069,54.79
1956,50.121,57.925
1956,50.136,53.945
1956,50.246,54.599
1956,50.44,55.319
1956,50.537,58.716
1956,50.735,55.652
1956,50.789,55.185
1956,50.982,56.4
1956,51.148,54.985
1956,51.149,55.908
1956,51.216,53.448
1956,51.287,54.401
1956,51.303,55.842
1956,51.565,52.185
1956,51.584,53.98
1956,51.602,53.691
1956,51.727,54.95
1956,51.796,56.529
1956,51.849,54.74
1956,51.926,59.389
1956,52.224,56.299
1956,52.336,56.089
1956,52.44,56.477
1956,52.7,54.507
1956,52.754,62.231
1956,53.039,61.882
1956,53.249,54.534
1956,53.298,57.052
1956,53.316,57.901
1956,53.378,57.405
1956,53.385,59.064
1956,53.426,55.261
1956,53.468,57.507
1956,53.47,58.011
1956,53.509,60.885
1956,53.698,55.044
1956,53.934,58.493
1956,53.95,59.502
1956,54.398,59.151
1956,54.431,58.311
1956,54.557,58.563
1956,54.649,63.258
1956,55.295,69.092
1956,55.533,58.685
1956,55.626,60.458
1956,55.628,63.689
1956,55.654,57.524
1956,55.764,58.907
1956,55.854,59.446
1956,55.906,59.593
1956,56.108,59.079
1956,56.241,61.547
1956,56.402,59.088
1956,56.409,59.033
1956,56.724,59.63
1956,56.815,61.626
1956,56.91,61.563
1956,57.133,56.38
1956,57.138,59.383
1956,57.255,58.784
1956,57.282,61.618
1956,57.294,65.582
1956,57.434,63.758
1956,57.766,62.432
1956,58.221,61.686
1956,58.319,62.945
1956,58.329,63.537
1956,58.465,63.744
1956,58.576,67.972
1956,58.84,61.661
1956,58.849,65.031
1956,58.887,62.642
1956,58.978,64.44
1956,59.413,62.404
1956,59.76,64.845
1956,60.179,65.531
1956,60.202,64.095
1956,60.208,69.6
1956,60.334,66.013
1956,60.583,66.747
1956,60.66,63.164
1956,60.757,64.344
1956,60.994,66.482
1956,61.1,64.387
1956,61.105,64.241
1956,61.275,64.259
1956,61.447,65.468
1956,61.541,68.501
1956,61.556,66.398
1956,61.996,70.397
1956,62.194,66.312
1956,62.302,68.762
1956,62.656,67.253
1956,62.756,68.925
1956,62.89,65.347
1956,62.945,69.436
1956,63.43,67.667
1956,63.504,66.948
1956,63.55,68.416
1956,63.602,67.145
1956,63.69,69.073
1956,63.753,68.614
1956,64.01,69.128
1956,64.013,69.582
1956,64.019,70.287
1956,64.093,71.667
1956,64.099,66.667
1956,64.385,69.005
1956,64.575,71.184
1956,64.582,69.715
1956,64.611,70.155
1956,64.633,70.544
1956,64.696,70.379
1956,64.727,69.699
1956,64.861,68.978
1956,65.157,69.194
1956,65.166,71.676
1956,65.244,72.609
1956,65.422,69.806
1956,65.826,68.317
1956,66.043,70.902
1956,66.118,71.49
1956,66.14,71.614
1956,66.284,70.412
1956,66.61,72.948
1956,66.666,72.919
1956,66.689,71.967
1956,66.809,72.686
1956,66.882,71.605
1956,67.289,73.055
1956,67.303,73.281
1956,67.335,70.722
1956,67.483,73.093
1956,67.508,72.819
1956,67.586,73.102
1956,67.59,69.978
1956,67.673,72.648
1956,67.723,72.967
1956,68.372,73.275
1956,68.388,73.946
1956,69.063,71.742
1956,69.237,74.88
1956,70.402,73.712
1956,70.962,74.397
1956,70.969,74.107
1956,71.029,74.583
1956,71.462,75.526
1957,,
1957,28.703,30.271
1957,29.242,34.579
1957,29.517,32.843
1957,30.098,34.836
1957,30.282,31.696
1957,30.569,34.292
1957,30.964,34.944
1957,31.259,33.922
1957,31.32,33.138
1957,32.409,34.648
1957,32.988,36.041
1957,33.961,38.066
1957,34.024,36.005
1957,34.495,37.681
1957,34.91,37.256
1957,35.065,38.756
1957,35.113,37.138
1957,35.694,38.209
1957,35.813,39.229
1957,35.86,36.722
1957,35.876,38.233
1957,35.885,39.079
1957,36.16,40.446
1957,36.162,39.181
1957,36.344,37.825
1957,36.715,39.244
1957,36.877,37.99
1957,36.931,39.831
1957,37.01,40.473
1957,37.617,43.652
1957,37.754,40.833
1957,37.872,40.718
1957,37.953,38.262
1957,37.963,41.257
1957,38.095,39.625
1957,38.222,39.112
1957,38.233,40.288
1957,38.413,42.675
1957,38.586,41.488
1957,38.852,41.136
1957,39.015,42.833
1957,39.056,41.478
1957,39.374,43.114
1957,39.391,39.307
1957,39.405,41.69
1957,39.44,42.549
1957,40.129,44.596
1957,40.327,44.289
1957,40.498,44.306
1957,40.518,43.608
1957,40.716,43.228
1957,40.824,42.845
1957,40.88,43.715
1957,40.882,42.727
1957,40.996,43.091
1957,41.123,44.448
1957,41.123,45.294
1957,41.264,43.768
1957,41.395,44.959
1957,41.445,44.239
1957,41.868,43.158
1957,42.223,46.048
1957,42.618,43.53
1957,42.891,41.06
1957,42.968,45.958
1957,43.034,47.963
1957,43.101,46.113
1957,43.292,45.738
1957,43.316,46.467
1957,43.528,47.791
1957,43.605,43.017
1957,43.612,47.481
1957,43.639,45.857
1957,43.646,49.392
1957,43.741,40.693
1957,43.766,43.005
1957,43.784,47.4
1957,44.115,47.574
1957,44.147,47.94
1957,44.248,42.879
1957,44.261,45.588
1957,44.268,48.614
1957,44.484,45.17
1957,44.508,43.425
1957,44.525,47.324
1957,44.579,48.078
1957,44.605,46.138
1957,44.612,45.7
1957,44.757,43.312
1957,45.12,47.367
1957,45.345,48.027
1957,45.378,52.425
1957,45.414,50.232
1957,45.538,48.978
1957,45.649,46.517
1957,46.058,51.128
1957,46.104,51.374
1957,46.13,48.425
1957,46.134,52.508
1957,46.225,51.177
1957,46.324,52.035
1957,46.362,48.37
1957,46.466,50.744
1957,46.496,49.243
1957,46.507,50.227
1957,46.664,48.834
1957,46.713,50.306
1957,47.049,50.941
1957,47.524,49.12
1957,47.541,54.187
1957,47.695,51.538
1957,47.7,49.866
1957,47.758,48.465
1957,48.132,52.001
1957,48.305,56.271
1957,48.538,53.298
1957,48.555,51.626
1957,48.696,56.787
1957,48.8,53.747
1957,48.915,49.611
1957,49.083,51.895
1957,49.264,52.483
1957,49.283,52.647
1957,49.504,56.843
1957,49.525,58.545
1957,49.852,51.377
1957,49.955,47.765
1957,49.972,54.181
1957,49.986,54.176
1957,50.123,53.315
1957,50.204,56.03
1957,50.209,53.192
1957,50.285,54.976
1957,50.448,58.268
1957,50.473,53.777
1957,50.581,54.448
1957,50.664,56.012
1957,50.685,54.228
1957,50.71,59.087
1957,50.785,55.113
1957,50.877,55.674
1957,51.2,55.587
1957,51.339,56.358
1957,51.705,55.604
1957,51.748,56.938
1957,51.983,54.136
1957,52.11,56.397
1957,52.127,59.684
1957,52.161,55.167
1957,52.169,53.118
1957,52.246,54.227
1957,52.459,54.955
1957,52.504,55.892
1957,52.663,54.668
1957,52.76,55.178
1957,52.76,56.519
1957,52.839,57.132
1957,52.93,62.556
1957,53.025,57.198
1957,53.185,57.306
1957,53.415,57.345
1957,53.518,59.296
1957,53.722,57.416
1957,53.759,57.572
1957,53.783,54.964
1957,53.795,57.696
1957,53.885,57.793
1957,54.04,56.063
1957,54.089,61.29
1957,54.137,55.839
1957,54.238,58.836
1957,54.782,59.608
1957,54.784,55.971
1957,54.847,59.856
1957,54.958,58.973
1957,55.047,58.913
1957,55.155,60.588
1957,55.208,63.752
1957,55.383,69.581
1957,56.018,61.051
1957,56.03,63.999
1957,56.088,59.279
1957,56.209,59.29
1957,56.405,59.918
1957,56.543,62.017
1957,56.643,60.272
1957,56.869,59.658
1957,56.87,60.508
1957,56.884,62.6
1957,56.893,59.672
1957,57.069,59.691
1957,57.105,61.856
1957,57.24,62.1
1957,57.604,59.047
1957,57.609,64.09
1957,57.726,62.125
1957,57.837,58.81
1957,58.009,66.176
1957,58.309,61.068
1957,58.394,60.605
1957,58.424,62.933
1957,58.544,63.9
1957,58.635,64.002
1957,59.044,68.518
1957,59.13,61.993
1957,59.185,64.714
1957,59.36,64.142
1957,59.384,65.872
1957,59.8,63.507
1957,60.201,69.844
1957,60.263,66.375
1957,60.38,65.511
1957,60.402,66.453
1957,60.54,63.768
1957,60.637,65.706
1957,60.727,64.612
1957,60.734,63.404
1957,60.9,66.198
1957,60.995,63.886
1957,61.201,64.739
1957,61.252,64.544
1957,61.298,69.92
1957,61.31,67.005
1957,61.674,64.966
1957,61.994,68.651
1957,62.092,65.843
1957,62.505,66.95
1957,62.618,69.377
1957,62.809,67.572
1957,63.128,69.701
1957,63.266,67.62
1957,63.425,66.856
1957,63.582,68.234
1957,63.922,69.685
1957,63.992,69.232
1957,64.092,68.534
1957,64.109,70.595
1957,64.147,70.497
1957,64.152,68.879
1957,64.173,70.01
1957,64.208,70.505
1957,64.209,71.817
1957,64.242,70.541
1957,64.268,66.712
1957,64.449,69.823
1957,64.494,70.212
1957,64.576,70.44
1957,64.862,68.332
1957,64.93,68.559
1957,65.214,69.426
1957,65.282,69.739
1957,65.38,70.433
1957,65.385,69.504
1957,65.424,70.086
1957,65.498,72.212
1957,65.694,72.71
1957,65.832,70.942
1957,66.139,69.445
1957,66.145,71.717
1957,66.307,71.689
1957,66.363,72.746
1957,66.424,72.749
1957,66.551,71.908
1957,66.664,71.49
1957,66.945,72.845
1957,67.157,73.31
1957,67.292,72.976
1957,67.448,73.46
1957,67.486,73.375
1957,67.492,70.638
1957,67.61,73.316
1957,67.71,73.022
1957,67.746,73.108
1957,67.837,70.198
1957,67.84,73.171
1957,68.583,74.286
1957,68.876,74.648
1957,70.155,73.485
1957,70.7,73.498
1957,70.753,74.273
1957,71.291,74.828
1957,71.368,75.535
1957,71.382,74.586
1958,,
1958,25.748,31.012
1958,28.842,30.352
1958,29.79,33.138
1958,30.547,35.229
1958,30.85,32.249
1958,31.118,34.853
1958,31.668,35.449
1958,31.716,33.541
1958,31.743,34.328
1958,32.917,35.249
1958,33.244,36.348
1958,34.229,36.39
1958,34.379,38.51
1958,35.024,37.536
1958,35.23,39.047
1958,35.232,38.349
1958,35.857,38.205
1958,35.893,36.73
1958,36.021,39.448
1958,36.096,38.375
1958,36.238,38.438
1958,36.278,39.468
1958,36.402,39.498
1958,36.662,38.292
1958,36.926,40.3
1958,36.959,41.328
1958,37.109,39.623
1958,37.165,40.124
1958,37.207,38.345
1958,37.725,43.664
1958,37.981,38.334
1958,38.113,41.159
1958,38.171,41.03
1958,38.265,41.629
1958,38.501,40.617
1958,38.525,39.455
1958,38.859,41.797
1958,38.995,41.202
1958,39.298,41.588
1958,39.3,41.608
1958,39.369,43.246
1958,39.538,39.541
1958,39.593,43.554
1958,39.682,42.811
1958,39.74,41.971
1958,40.552,44.997
1958,40.617,44.583
1958,40.69,45.35
1958,40.773,44.696
1958,40.857,43.469
1958,41.03,44.028
1958,41.236,44.358
1958,41.277,44.715
1958,41.379,43.239
1958,41.39,43.927
1958,41.394,43.468
1958,41.503,43.523
1958,41.656,44.447
1958,41.834,46.222
1958,42.017,45.669
1958,42.538,43.805
1958,42.928,46.651
1958,43.405,46.475
1958,43.558,46.594
1958,43.627,44.492
1958,43.661,46.767
1958,43.701,41.918
1958,43.792,46.773
1958,43.803,48.167
1958,43.861,48.865
1958,44.178,46.416
1958,44.248,43.578
1958,44.316,48.26
1958,44.504,44.207
1958,44.546,48.785
1958,44.61,41.606
1958,44.669,43.349
1958,44.672,50.255
1958,44.688,48.142
1958,44.913,48.298
1958,44.928,45.709
1958,44.932,43.902
1958,44.973,48.707
1958,44.983,48.754
1958,45.019,46.624
1958,45.047,46.677
1958,45.102,43.7
1958,45.319,46.398
1958,45.51,48.454
1958,45.541,47.876
1958,45.669,48.365
1958,45.818,52.909
1958,45.834,50.64
1958,46.03,46.944
1958,46.159,47.499
1958,46.289,49.677
1958,46.485,52.218
1958,46.509,51.874
1958,46.58,48.967
1958,46.633,51.607
1958,46.82,51.712
1958,46.823,48.937
1958,46.97,50.781
1958,46.984,49.817
1958,47.031,51.381
1958,47.1,49.351
1958,47.204,51.091
1958,47.228,51.229
1958,47.296,53.735
1958,48.044,49.614
1958,48.219,52.22
1958,48.23,50.447
1958,48.68,52.669
1958,48.742,56.67
1958,48.796,55.457
1958,48.883,57.056
1958,49.119,53.974
1958,49.187,52.681
1958,49.274,54.212
1958,49.587,58.645
1958,49.732,53.029
1958,49.831,53.283
1958,50.035,55.297
1958,50.044,50.82
1958,50.105,53.396
1958,50.328,55.194
