continent,Year,GDP per capita
AMERICA,1974,7801
AMERICA,1974,7857
AMERICA,1974,8176
AMERICA,1974,10080
AMERICA,1974,11552
AMERICA,1974,13284
AMERICA,1974,14430
AMERICA,1974,15943
AMERICA,1974,22643
AMERICA,1974,26286
AMERICA,1975,1726
AMERICA,1975,1940
AMERICA,1975,2428
AMERICA,1975,2764
AMERICA,1975,3365
AMERICA,1975,3464
AMERICA,1975,3733
AMERICA,1975,4010
AMERICA,1975,4030
AMERICA,1975,5013
AMERICA,1975,5439
AMERICA,1975,5514
AMERICA,1975,5649
AMERICA,1975,5772
AMERICA,1975,6129
AMERICA,1975,6582
AMERICA,1975,6731
AMERICA,1975,6896
AMERICA,1975,7007
AMERICA,1975,8011
AMERICA,1975,8563
AMERICA,1975,9825
AMERICA,1975,11073
AMERICA,1975,12946
AMERICA,1975,14534
AMERICA,1975,16385
AMERICA,1975,22819
AMERICA,1975,25956
AMERICA,1976,1835
AMERICA,1976,2066
AMERICA,1976,2820
AMERICA,1976,2954
AMERICA,1976,3504
AMERICA,1976,3629
AMERICA,1976,3786
AMERICA,1976,4084
AMERICA,1976,4219
AMERICA,1976,5099
AMERICA,1976,5604
AMERICA,1976,5681
AMERICA,1976,5705
AMERICA,1976,5877
AMERICA,1976,5918
AMERICA,1976,6808
AMERICA,1976,6868
AMERICA,1976,7079
AMERICA,1976,7182
AMERICA,1976,8131
AMERICA,1976,8853
AMERICA,1976,10222
AMERICA,1976,11308
AMERICA,1976,12696
AMERICA,1976,15696
AMERICA,1976,17174
AMERICA,1976,23754
AMERICA,1976,27058
AMERICA,1977,1808
AMERICA,1977,2117
AMERICA,1977,3027
AMERICA,1977,3153
AMERICA,1977,3586
AMERICA,1977,3913
AMERICA,1977,3945
AMERICA,1977,4221
AMERICA,1977,4289
AMERICA,1977,5247
AMERICA,1977,5501
AMERICA,1977,5512
AMERICA,1977,6005
AMERICA,1977,6046
AMERICA,1977,6073
AMERICA,1977,6626
AMERICA,1977,7248
AMERICA,1977,7438
AMERICA,1977,7602
AMERICA,1977,8177
AMERICA,1977,8950
AMERICA,1977,10541
AMERICA,1977,11832
AMERICA,1977,13236
AMERICA,1977,16412
AMERICA,1977,17693
AMERICA,1977,24265
AMERICA,1977,28001
AMERICA,1978,1859
AMERICA,1978,2365
AMERICA,1978,3196
AMERICA,1978,3346
AMERICA,1978,3583
AMERICA,1978,4114
AMERICA,1978,4302
AMERICA,1978,4328
AMERICA,1978,4375
AMERICA,1978,4771
AMERICA,1978,5482
AMERICA,1978,5946
AMERICA,1978,6156
AMERICA,1978,6314
AMERICA,1978,6443
AMERICA,1978,6454
AMERICA,1978,7425
AMERICA,1978,7763
AMERICA,1978,7936
AMERICA,1978,8690
AMERICA,1978,9483
AMERICA,1978,11014
AMERICA,1978,12444
AMERICA,1978,12463
AMERICA,1978,17481
AMERICA,1978,18042
AMERICA,1978,24994
AMERICA,1978,29286
AMERICA,1979,1932
AMERICA,1979,1959
AMERICA,1979,3247
AMERICA,1979,3382
AMERICA,1979,3405
AMERICA,1979,3649
AMERICA,1979,4183
AMERICA,1979,4194
AMERICA,1979,4227
AMERICA,1979,4693
AMERICA,1979,5318
AMERICA,1979,6075
AMERICA,1979,6298
AMERICA,1979,6472
AMERICA,1979,6658
AMERICA,1979,6664
AMERICA,1979,7736
AMERICA,1979,7905
AMERICA,1979,8475
AMERICA,1979,9307
AMERICA,1979,9966
AMERICA,1979,11837
AMERICA,1979,13012
AMERICA,1979,13114
AMERICA,1979,17135
AMERICA,1979,18568
AMERICA,1979,25775
AMERICA,1979,29949
AMERICA,1980,2063
AMERICA,1980,2219
AMERICA,1980,3011
AMERICA,1980,3282
AMERICA,1980,3414
AMERICA,1980,3781
AMERICA,1980,4100
AMERICA,1980,4106
AMERICA,1980,4975
AMERICA,1980,5113
AMERICA,1980,6384
AMERICA,1980,6582
AMERICA,1980,6786
AMERICA,1980,6795
AMERICA,1980,6849
AMERICA,1980,7828
AMERICA,1980,8249
AMERICA,1980,9024
AMERICA,1980,9929
AMERICA,1980,10546
AMERICA,1980,12318
AMERICA,1980,13040
AMERICA,1980,13080
AMERICA,1980,16270
AMERICA,1980,19734
AMERICA,1980,25784
AMERICA,1980,29611
AMERICA,1981,1964
AMERICA,1981,2499
AMERICA,1981,3051
AMERICA,1981,3231
AMERICA,1981,3480
AMERICA,1981,3507
AMERICA,1981,3846
AMERICA,1981,4060
AMERICA,1981,4420
AMERICA,1981,5040
AMERICA,1981,5424
AMERICA,1981,6256
AMERICA,1981,6664
AMERICA,1981,6782
AMERICA,1981,6921
AMERICA,1981,7313
AMERICA,1981,7461
AMERICA,1981,7709
AMERICA,1981,9427
AMERICA,1981,10538
AMERICA,1981,10643
AMERICA,1981,12065
AMERICA,1981,12125
AMERICA,1981,13061
AMERICA,1981,15750
AMERICA,1981,20298
AMERICA,1981,26256
AMERICA,1981,30056
AMERICA,1982,1855
AMERICA,1982,2592
AMERICA,1982,3076
AMERICA,1982,3102
AMERICA,1982,3339
AMERICA,1982,3360
AMERICA,1982,3816
AMERICA,1982,3826
AMERICA,1982,4487
AMERICA,1982,5019
AMERICA,1982,5230
AMERICA,1982,5903
AMERICA,1982,6558
AMERICA,1982,6698
AMERICA,1982,6751
AMERICA,1982,6770
AMERICA,1982,7444
AMERICA,1982,7587
AMERICA,1982,8016
AMERICA,1982,9578
AMERICA,1982,10240
AMERICA,1982,11424
AMERICA,1982,11550
AMERICA,1982,12511
AMERICA,1982,15423
AMERICA,1982,18771
AMERICA,1982,25151
AMERICA,1982,29210
AMERICA,1983,1835
AMERICA,1983,2644
AMERICA,1983,2947
AMERICA,1983,3229
AMERICA,1983,3330
AMERICA,1983,3437
AMERICA,1983,3585
AMERICA,1983,3905
AMERICA,1983,4705
AMERICA,1983,4935
AMERICA,1983,5117
AMERICA,1983,5585
AMERICA,1983,5729
AMERICA,1983,6252
AMERICA,1983,6655
AMERICA,1983,6743
AMERICA,1983,7186
AMERICA,1983,7203
AMERICA,1983,7667
AMERICA,1983,8950
AMERICA,1983,9656
AMERICA,1983,11419
AMERICA,1983,11775
AMERICA,1983,12428
AMERICA,1983,14155
AMERICA,1983,16982
AMERICA,1983,25625
AMERICA,1983,30158
AMERICA,1984,1803
AMERICA,1984,2802
AMERICA,1984,2968
AMERICA,1984,3308
AMERICA,1984,3357
AMERICA,1984,3403
AMERICA,1984,3561
AMERICA,1984,3830
AMERICA,1984,4945
AMERICA,1984,5051
AMERICA,1984,5059
AMERICA,1984,5469
AMERICA,1984,5859
AMERICA,1984,6336
AMERICA,1984,6741
AMERICA,1984,7065
AMERICA,1984,7192
AMERICA,1984,7438
AMERICA,1984,7992
AMERICA,1984,8805
AMERICA,1984,9777
AMERICA,1984,11772
AMERICA,1984,11837
AMERICA,1984,13201
AMERICA,1984,13597
AMERICA,1984,17680
AMERICA,1984,26836
AMERICA,1984,32076
AMERICA,1985,1776
AMERICA,1985,2872
AMERICA,1985,2982
AMERICA,1985,3107
AMERICA,1985,3366
AMERICA,1985,3476
AMERICA,1985,3606
AMERICA,1985,3653
AMERICA,1985,4814
AMERICA,1985,4994
AMERICA,1985,5120
AMERICA,1985,5292
AMERICA,1985,5844
AMERICA,1985,6433
AMERICA,1985,6809
AMERICA,1985,6918
AMERICA,1985,7404
AMERICA,1985,7862
AMERICA,1985,8024
AMERICA,1985,8901
AMERICA,1985,9785
AMERICA,1985,10895
AMERICA,1985,11848
AMERICA,1985,13270
AMERICA,1985,13345
AMERICA,1985,16671
AMERICA,1985,28025
AMERICA,1985,33023
AMERICA,1986,1729
AMERICA,1986,2898
AMERICA,1986,3011
AMERICA,1986,3107
AMERICA,1986,3306
AMERICA,1986,3327
AMERICA,1986,3682
AMERICA,1986,4157
AMERICA,1986,4854
AMERICA,1986,4884
AMERICA,1986,5075
AMERICA,1986,5136
AMERICA,1986,6290
AMERICA,1986,6452
AMERICA,1986,7071
AMERICA,1986,7087
AMERICA,1986,7578
AMERICA,1986,8281
AMERICA,1986,8325
AMERICA,1986,9283
AMERICA,1986,9628
AMERICA,1986,11515
AMERICA,1986,12404
AMERICA,1986,13751
AMERICA,1986,14304
AMERICA,1986,15871
AMERICA,1986,28472
AMERICA,1986,33850
AMERICA,1987,1682
AMERICA,1987,2922
AMERICA,1987,2970
AMERICA,1987,3330
AMERICA,1987,3351
AMERICA,1987,3370
AMERICA,1987,3877
AMERICA,1987,4224
AMERICA,1987,4887
AMERICA,1987,4919
AMERICA,1987,5098
AMERICA,1987,5254
AMERICA,1987,5893
AMERICA,1987,6682
AMERICA,1987,7221
AMERICA,1987,7296
AMERICA,1987,7653
AMERICA,1987,8402
AMERICA,1987,8721
AMERICA,1987,9256
AMERICA,1987,10305
AMERICA,1987,11633
AMERICA,1987,12683
AMERICA,1987,13866
AMERICA,1987,14870
AMERICA,1987,14929
AMERICA,1987,29246
AMERICA,1987,34730
AMERICA,1988,1701
AMERICA,1988,2498
AMERICA,1988,3009
AMERICA,1988,3344
AMERICA,1988,3386
AMERICA,1988,3687
AMERICA,1988,3821
AMERICA,1988,4779
AMERICA,1988,4994
AMERICA,1988,5082
AMERICA,1988,5086
AMERICA,1988,5397
AMERICA,1988,6003
AMERICA,1988,6357
AMERICA,1988,6743
AMERICA,1988,7270
AMERICA,1988,7442
AMERICA,1988,8230
AMERICA,1988,9193
AMERICA,1988,9199
AMERICA,1988,10256
AMERICA,1988,11244
AMERICA,1988,13087
AMERICA,1988,14198
AMERICA,1988,14308
AMERICA,1988,15701
AMERICA,1988,30275
AMERICA,1988,35863
AMERICA,1989,1619
AMERICA,1989,2393
AMERICA,1989,3045
AMERICA,1989,3322
AMERICA,1989,3408
AMERICA,1989,3714
AMERICA,1989,4219
AMERICA,1989,4991
AMERICA,1989,5093
AMERICA,1989,5144
AMERICA,1989,5160
AMERICA,1989,5222
AMERICA,1989,5748
AMERICA,1989,6207
AMERICA,1989,6715
AMERICA,1989,7489
AMERICA,1989,7533
AMERICA,1989,8333
AMERICA,1989,9392
AMERICA,1989,10005
AMERICA,1989,10305
AMERICA,1989,10393
AMERICA,1989,12750
AMERICA,1989,13498
AMERICA,1989,13970
AMERICA,1989,16332
AMERICA,1989,30458
AMERICA,1989,36756
AMERICA,1990,1602
AMERICA,1990,2291
AMERICA,1990,2960
AMERICA,1990,3378
AMERICA,1990,3502
AMERICA,1990,3939
AMERICA,1990,4713
AMERICA,1990,4795
AMERICA,1990,5165
AMERICA,1990,5203
AMERICA,1990,5230
AMERICA,1990,6035
AMERICA,1990,6221
AMERICA,1990,7119
AMERICA,1990,7567
AMERICA,1990,7693
AMERICA,1990,7842
AMERICA,1990,9699
AMERICA,1990,10203
AMERICA,1990,10254
AMERICA,1990,10305
AMERICA,1990,12994
AMERICA,1990,13251
AMERICA,1990,14112
AMERICA,1990,16799
AMERICA,1990,30082
AMERICA,1990,36982
AMERICA,1991,1628.7188
AMERICA,1991,2209.7942
AMERICA,1991,2993.124
AMERICA,1991,3493.5762
AMERICA,1991,3610.0518
AMERICA,1991,3969.5686
AMERICA,1991,3982.2656
AMERICA,1991,4083.996
AMERICA,1991,4812.212
AMERICA,1991,5166.55
AMERICA,1991,5224.3
AMERICA,1991,5270.2544
AMERICA,1991,6116.5835
AMERICA,1991,6513.337
AMERICA,1991,7552.3623
AMERICA,1991,7659.47
AMERICA,1991,7713.022
AMERICA,1991,7888.0483
AMERICA,1991,10008.551
AMERICA,1991,10586.408
AMERICA,1991,10746.491
AMERICA,1991,11223.984
AMERICA,1991,12298.506
AMERICA,1991,14060.736
AMERICA,1991,14274.525
AMERICA,1991,17332.18
AMERICA,1991,29151.697
AMERICA,1991,36463.957
AMERICA,1992,1535.9707
AMERICA,1992,2163.4165
AMERICA,1992,3094.5479
AMERICA,1992,3399.9646
AMERICA,1992,3592.1367
AMERICA,1992,3750.517
AMERICA,1992,4185.406
AMERICA,1992,4271.69
AMERICA,1992,4698.483
AMERICA,1992,5186.564
AMERICA,1992,5303.5986
AMERICA,1992,5737.2886
AMERICA,1992,6292.029
AMERICA,1992,6715.474
AMERICA,1992,7812.7944
AMERICA,1992,7888.1055
AMERICA,1992,8038.7676
AMERICA,1992,8148.632
AMERICA,1992,10262.211
AMERICA,1992,11349.542
AMERICA,1992,11427.267
AMERICA,1992,11773.301
AMERICA,1992,12267.084
AMERICA,1992,14195.952
AMERICA,1992,14901.616
AMERICA,1992,18290.732
AMERICA,1992,29141.191
AMERICA,1992,37240.3
AMERICA,1993,1443.1808
AMERICA,1993,2114.692
AMERICA,1993,2657.466
AMERICA,1993,3216.8806
AMERICA,1993,3670.2744
AMERICA,1993,4052.9578
AMERICA,1993,4339.817
AMERICA,1993,4490.016
AMERICA,1993,4857.021
AMERICA,1993,5270.8994
AMERICA,1993,5382.9785
AMERICA,1993,5804.0557
AMERICA,1993,6414.475
AMERICA,1993,6770.1787
AMERICA,1993,8166.236
AMERICA,1993,8180.8706
AMERICA,1993,8363.483
AMERICA,1993,8450.672
AMERICA,1993,10357.829
AMERICA,1993,11343.598
AMERICA,1993,11581.705
AMERICA,1993,12296.926
AMERICA,1993,12926.795
AMERICA,1993,13745.797
AMERICA,1993,14693.902
AMERICA,1993,19278.627
AMERICA,1993,29657.574
AMERICA,1993,37761.535
AMERICA,1994,1262.3372
AMERICA,1994,2154.299
AMERICA,1994,2683.0984
AMERICA,1994,3105.972
AMERICA,1994,3765.1694
AMERICA,1994,4316.398
AMERICA,1994,4459.365
AMERICA,1994,4597.151
AMERICA,1994,5305.5005
AMERICA,1994,5361.4224
AMERICA,1994,5414.541
AMERICA,1994,5945.7686
AMERICA,1994,6517.052
AMERICA,1994,6940.0903
AMERICA,1994,8447.857
AMERICA,1994,8479.568
AMERICA,1994,8549.647
AMERICA,1994,8615.688
AMERICA,1994,10721.008
AMERICA,1994,11405.56
AMERICA,1994,12344.15
AMERICA,1994,12692.551
AMERICA,1994,13350.896
AMERICA,1994,13571.38
AMERICA,1994,14129.278
AMERICA,1994,20213.115
AMERICA,1994,30745.822
AMERICA,1994,38807.28
AMERICA,1995,1378.5417
AMERICA,1995,2264.0925
AMERICA,1995,2860.7573
AMERICA,1995,3163.8264
AMERICA,1995,3865.438
AMERICA,1995,4592.2837
AMERICA,1995,4606.734
AMERICA,1995,4851.629
AMERICA,1995,5463.6226
AMERICA,1995,5501.042
AMERICA,1995,5668.0327
AMERICA,1995,6095.83
AMERICA,1995,6656.283
AMERICA,1995,6985.1553
AMERICA,1995,8555.783
AMERICA,1995,8576.423
AMERICA,1995,8735.883
AMERICA,1995,8951.694
AMERICA,1995,9944.953
AMERICA,1995,11473.859
AMERICA,1995,12092.639
AMERICA,1995,13086.036
AMERICA,1995,13715.933
AMERICA,1995,14187.659
AMERICA,1995,14448.282
AMERICA,1995,21267.377
AMERICA,1995,31330.72
AMERICA,1995,39390.625
AMERICA,1996,1426.4126
AMERICA,1996,2395.2021
AMERICA,1996,3210.2703
AMERICA,1996,3249.6353
AMERICA,1996,3959.4453
AMERICA,1996,4671.339
AMERICA,1996,4894.842
AMERICA,1996,5198.5664
AMERICA,1996,5360.743
AMERICA,1996,5511.905
AMERICA,1996,5739.79
AMERICA,1996,6330.9346
AMERICA,1996,6648.933
AMERICA,1996,6993.644
AMERICA,1996,8446.781
AMERICA,1996,8652.076
AMERICA,1996,8770.583
AMERICA,1996,9124.516
AMERICA,1996,10386.499
AMERICA,1996,11760.825
AMERICA,1996,12660.163
AMERICA,1996,13715.227
AMERICA,1996,14211.81
AMERICA,1996,14433.319
AMERICA,1996,15004.265
AMERICA,1996,21856.018
AMERICA,1996,31594.242
AMERICA,1996,40412.75
AMERICA,1997,1456.2339
AMERICA,1997,2482.691
AMERICA,1997,3303.2676
AMERICA,1997,3425.5618
AMERICA,1997,4079.5378
AMERICA,1997,4882.68
AMERICA,1997,5170.808
AMERICA,1997,5399.426
AMERICA,1997,5601.2075
AMERICA,1997,5616.89
AMERICA,1997,6027.8164
AMERICA,1997,6344.7847
AMERICA,1997,6523.636
AMERICA,1997,7181.101
AMERICA,1997,8683.948
AMERICA,1997,8952.473
AMERICA,1997,9054.722
AMERICA,1997,9409.946
AMERICA,1997,11030.343
AMERICA,1997,12124.509
AMERICA,1997,13226.478
AMERICA,1997,14722.6455
AMERICA,1997,14894.337
AMERICA,1997,15079.831
AMERICA,1997,15931.672
AMERICA,1997,23069.027
AMERICA,1997,32709.691
AMERICA,1997,41722.67
AMERICA,1998,1480.5769
AMERICA,1998,2569.8284
AMERICA,1998,3332.9067
AMERICA,1998,3415.5452
AMERICA,1998,4205.6943
AMERICA,1998,5077.892
AMERICA,1998,5321.9194
AMERICA,1998,5462.6973
AMERICA,1998,5730.646
AMERICA,1998,5926.733
AMERICA,1998,6012.6924
AMERICA,1998,6432.653
AMERICA,1998,6831.2295
AMERICA,1998,7307.1694
AMERICA,1998,8863.262
AMERICA,1998,9053.852
AMERICA,1998,9419.107
AMERICA,1998,9560.335
AMERICA,1998,11510.877
AMERICA,1998,12384.762
AMERICA,1998,13744.321
AMERICA,1998,14739.051
AMERICA,1998,15185.959
AMERICA,1998,15259.541
AMERICA,1998,17013.754
AMERICA,1998,24586.223
AMERICA,1998,33785.746
AMERICA,1998,43072.758
AMERICA,1999,1513.3318
AMERICA,1999,2748.127
AMERICA,1999,3215.1848
AMERICA,1999,3623.5955
AMERICA,1999,4146.4707
AMERICA,1999,5150.4087
AMERICA,1999,5263.8867
AMERICA,1999,5584.024
AMERICA,1999,5824.8833
AMERICA,1999,5945.1953
AMERICA,1999,6419.7812
AMERICA,1999,6485.3228
AMERICA,1999,6884.7925
AMERICA,1999,7111.8687
AMERICA,1999,8382.14
AMERICA,1999,9183.895
AMERICA,1999,9441.759
AMERICA,1999,9784.694
AMERICA,1999,11894.203
AMERICA,1999,12237.948
AMERICA,1999,13348.756
AMERICA,1999,13669.484
AMERICA,1999,14577.832
AMERICA,1999,14846.418
AMERICA,1999,18159.916
AMERICA,1999,26186.299
AMERICA,1999,35345.723
AMERICA,1999,44575.848
AMERICA,2000,1520.7292
AMERICA,2000,2858.5269
AMERICA,2000,3335.7153
AMERICA,2000,4009.3398
AMERICA,2000,4173.5493
AMERICA,2000,4896.4297
AMERICA,2000,5403.715
AMERICA,2000,5696.955
AMERICA,2000,5860.272
AMERICA,2000,6038.2446
AMERICA,2000,6531.2847
AMERICA,2000,6788.084
AMERICA,2000,6908.243
AMERICA,2000,7191.275
AMERICA,2000,8496.792
AMERICA,2000,9319.767
AMERICA,2000,9834.425
AMERICA,2000,9898.788
AMERICA,2000,12600.022
AMERICA,2000,12613.396
AMERICA,2000,13050.063
AMERICA,2000,13992.608
AMERICA,2000,14368.942
AMERICA,2000,15211.623
AMERICA,2000,19179.918
AMERICA,2000,27392.459
AMERICA,2000,36942.562
AMERICA,2000,45886.47
AMERICA,2001,1501.1025
AMERICA,2001,2944.2444
AMERICA,2001,3365.233
AMERICA,2001,4166.4917
AMERICA,2001,4231.3237
AMERICA,2001,4918.046
AMERICA,2001,5550.187
AMERICA,2001,5799.8164
AMERICA,2001,5882.7197
AMERICA,2001,6010.225
AMERICA,2001,6615.193
AMERICA,2001,6917.0303
AMERICA,2001,7014.288
AMERICA,2001,7131.194
AMERICA,2001,8528.033
AMERICA,2001,9451.615
AMERICA,2001,9804.559
AMERICA,2001,9953.31
AMERICA,2001,12112.181
AMERICA,2001,12463.919
AMERICA,2001,12565.465
AMERICA,2001,13651.981
AMERICA,2001,14298.037
AMERICA,2001,15448.009
AMERICA,2001,19736.68
AMERICA,2001,29517.049
AMERICA,2001,37307.207
AMERICA,2001,45878.008
AMERICA,2002,1494.1837
AMERICA,2002,2969.4575
AMERICA,2002,3431.2512
AMERICA,2002,4193.755
AMERICA,2002,4369.0405
AMERICA,2002,5571.4277
AMERICA,2002,5751.0605
AMERICA,2002,5771.375
AMERICA,2002,5980.242
AMERICA,2002,6274.4185
AMERICA,2002,6660.763
AMERICA,2002,7141.7544
AMERICA,2002,7327.366
AMERICA,2002,7359.707
AMERICA,2002,8630.542
AMERICA,2002,9591.554
AMERICA,2002,9879.454
AMERICA,2002,10245.069
AMERICA,2002,11399.581
AMERICA,2002,12025.474
AMERICA,2002,12094.772
AMERICA,2002,12645.504
AMERICA,2002,12856.049
AMERICA,2002,15509.825
AMERICA,2002,21052.45
AMERICA,2002,30218.014
AMERICA,2002,38123.99
AMERICA,2002,46266.297
AMERICA,2003,1495.8921
AMERICA,2003,3049.15
AMERICA,2003,3527.1218
AMERICA,2003,4230.3726
AMERICA,2003,4506.676
AMERICA,2003,5726.99
AMERICA,2003,5957.201
AMERICA,2003,6004.1445
AMERICA,2003,6321.9556
AMERICA,2003,6472.341
AMERICA,2003,6908.667
AMERICA,2003,7324.6973
AMERICA,2003,7468.5034
AMERICA,2003,7602.129
AMERICA,2003,8855.218
AMERICA,2003,9831.25
AMERICA,2003,10153.772
AMERICA,2003,10354.596
AMERICA,2003,11438.687
AMERICA,2003,11728.183
AMERICA,2003,12094.819
AMERICA,2003,12793.956
AMERICA,2003,13088.565
AMERICA,2003,15809.178
AMERICA,2003,23814.066
AMERICA,2003,30688.102
AMERICA,2003,38559.977
AMERICA,2003,47157.996
AMERICA,2004,1439.2076
AMERICA,2004,3220.261
AMERICA,2004,3686.667
AMERICA,2004,4330.5557
AMERICA,2004,4561.0166
AMERICA,2004,5876.66
AMERICA,2004,6070.1943
AMERICA,2004,6145.98
AMERICA,2004,6602.7
AMERICA,2004,6731.005
AMERICA,2004,7004.9844
AMERICA,2004,7441.4478
AMERICA,2004,7958.921
AMERICA,2004,8322.346
AMERICA,2004,9211.279
AMERICA,2004,10086.784
AMERICA,2004,10769.523
AMERICA,2004,10949.66
AMERICA,2004,11955.31
AMERICA,2004,12078.735
AMERICA,2004,13287.6
AMERICA,2004,13713.045
AMERICA,2004,14183.226
AMERICA,2004,16478.973
AMERICA,2004,25403.27
AMERICA,2004,32110.838
AMERICA,2004,39491.57
AMERICA,2004,48492.72
AMERICA,2005,1461.8
AMERICA,2005,3370.7776
AMERICA,2005,3851.0554
AMERICA,2005,4445.3477
AMERICA,2005,4713.7065
AMERICA,2005,5922.791
AMERICA,2005,6130.4824
AMERICA,2005,6441.4956
AMERICA,2005,6697.5347
AMERICA,2005,7073.7705
AMERICA,2005,7091.1333
AMERICA,2005,8156.431
AMERICA,2005,8256.777
AMERICA,2005,8418.911
AMERICA,2005,9524.723
AMERICA,2005,10308.374
AMERICA,2005,11305.771
AMERICA,2005,11389.244
AMERICA,2005,12379.45
AMERICA,2005,12757.499
AMERICA,2005,13655.801
AMERICA,2005,14944.34
AMERICA,2005,15344.157
AMERICA,2005,17137.486
AMERICA,2005,26651.832
AMERICA,2005,32013.541
AMERICA,2005,40485.02
AMERICA,2005,49654.76
AMERICA,2006,1493.0382
AMERICA,2006,3525.5537
AMERICA,2006,4045.2976
AMERICA,2006,4581.9023
AMERICA,2006,5416.141
AMERICA,2006,6128.6426
AMERICA,2006,6305.8184
AMERICA,2006,6782.231
AMERICA,2006,7133.7812
AMERICA,2006,7286.967
AMERICA,2006,7560.897
AMERICA,2006,8521.56
AMERICA,2006,9059.885
AMERICA,2006,9135.34
AMERICA,2006,10039.683
AMERICA,2006,10880.477
AMERICA,2006,11766.605
AMERICA,2006,12195.747
AMERICA,2006,12889.877
AMERICA,2006,13223.781
AMERICA,2006,14287.559
AMERICA,2006,16253.686
AMERICA,2006,16490.473
AMERICA,2006,17920.803
AMERICA,2006,29792.424
AMERICA,2006,32195.16
AMERICA,2006,41247.15
AMERICA,2006,50489.86
AMERICA,2007,1541.7675
AMERICA,2007,3729.8513
AMERICA,2007,4237.302
AMERICA,2007,4713.448
AMERICA,2007,5635.6885
AMERICA,2007,6383.4854
AMERICA,2007,6545.7524
AMERICA,2007,7139.182
